id_orig,key_0,medical_clinic,primary_school,supermarket,population
7025931,7025931,1729.3,1731.8,3568.8,165
7025932,7025932,2289.9,2292.5,2358.3,144
7025933,7025933,1891.2,1893.8,2280.9,153
7025934,7025934,1747.4,2193.8,1760.9,132
7025935,7025935,1796.5,1799.0,2186.2,183
7025936,7025936,1892.2,1894.8,1960.6,105
7025937,7025937,1429.3,1431.9,2169.2,147
7025938,7025938,1627.0,1629.5,1701.6,126
7025939,7025939,1532.0,1534.6,2038.4,120
7025940,7025940,1501.4,1819.8,1514.9,129
7025941,7025941,1493.5,1496.1,1825.3,150
7025942,7025942,1501.6,1308.5,2083.4,210
7025943,7025943,1469.5,1633.0,1483.0,126
7025944,7025944,1356.0,1288.8,1631.2,135
7025945,7025945,1100.0,1187.6,1548.5,174
7025946,7025946,826.1,1690.0,957.2,195
7025947,7025947,1220.6,994.0,1724.6,138
7025948,7025948,1249.7,890.6,1753.7,120
7025949,7025949,636.2,807.0,1164.7,219
7025950,7025950,1038.4,659.1,1389.7,216
7025951,7025951,850.6,844.2,1201.9,282
7025952,7025952,1110.9,731.6,1462.2,186
7025953,7025953,620.1,613.7,971.4,114
7025954,7025954,1012.3,1014.8,2212.5,189
7025955,7025955,678.7,681.3,2499.9,189
7025956,7025956,1145.5,1148.1,2439.3,144
7025957,7025957,1099.9,1102.5,2226.8,144
7025958,7025958,859.8,862.4,2198.7,210
7025959,7025959,1444.2,564.8,1795.5,123
7025960,7025960,1422.0,542.6,1773.4,120
7025961,7025961,1300.7,626.8,1553.9,189
7025962,7025962,1192.7,313.3,1544.0,114
7025963,7025963,794.3,841.1,1145.7,165
7025964,7025964,916.1,258.6,1267.5,237
7025965,7025965,782.0,395.4,1258.3,123
7025966,7025966,870.3,623.6,1007.1,171
7025967,7025967,553.0,624.4,1029.3,132
7025968,7025968,673.6,863.2,772.5,105
7025969,7025969,724.4,909.0,818.3,213
7025970,7025970,250.8,717.9,627.2,126
7025971,7025971,270.8,586.7,747.1,117
7025972,7025972,271.1,586.9,747.3,141
7025973,7025973,425.0,614.6,523.8,141
7025974,7025974,1334.2,514.4,1413.3,105
7025975,7025975,1222.2,403.6,1521.5,102
7025976,7025976,1396.8,634.2,1302.0,114
7025977,7025977,1055.5,550.0,1373.2,102
7025978,7025978,1064.7,833.9,1540.9,120
7025979,7025979,911.8,681.0,1388.0,99
7025980,7025980,861.2,1100.3,1194.0,159
7025981,7025981,850.7,1195.7,1039.0,186
7025982,7025982,672.8,1091.0,1149.0,129
7025983,7025983,665.6,1083.8,1141.8,141
7025984,7025984,704.5,987.2,1176.0,168
7025985,7025985,601.2,824.1,1012.8,99
7025986,7025986,489.4,834.4,965.6,99
7025987,7025987,726.3,699.0,887.7,183
7025988,7025988,464.9,596.6,751.7,141
7025989,7025989,376.3,410.1,319.4,150
7025990,7025990,265.0,350.2,505.2,129
7025991,7025991,302.2,238.0,327.0,171
7025992,7025992,567.9,377.7,566.4,120
7025993,7025993,868.2,542.1,451.3,144
7025994,7025994,461.6,63.7,252.4,126
7025995,7025995,774.4,448.2,357.5,183
7025996,7025996,1004.8,717.0,950.2,156
7025997,7025997,691.8,404.0,592.7,156
7025998,7025998,682.4,277.0,369.3,123
7025999,7025999,998.7,903.9,813.1,174
7026000,7026000,763.2,668.3,577.6,195
7026001,7026001,735.4,515.2,703.9,189
7026002,7026002,1614.6,954.2,1757.1,186
7026003,7026003,1148.8,779.0,1167.6,132
7026004,7026004,1095.0,571.6,960.1,267
7026005,7026005,1152.7,298.4,1100.2,159
7026006,7026006,975.5,39.2,839.0,144
7026007,7026007,994.5,571.9,996.1,114
7026008,7026008,1004.5,560.8,985.1,168
7026009,7026009,736.1,657.4,916.1,201
7026010,7026010,677.4,1005.2,547.8,228
7026011,7026011,1044.2,813.4,689.5,165
7026012,7026012,1075.6,552.2,776.4,165
7026013,7026013,816.1,1092.8,441.4,159
7026014,7026014,822.7,854.9,476.2,138
7026015,7026015,925.1,628.9,492.3,192
7026016,7026016,709.2,927.8,276.4,213
7026017,7026017,818.2,492.8,385.4,258
7026018,7026018,813.4,497.6,380.6,147
7026019,7026019,706.9,925.4,274.1,108
7026020,7026020,709.1,892.2,356.7,123
7026021,7026021,620.0,1079.2,267.7,129
7026022,7026022,577.5,1036.6,225.1,147
7026023,7026023,655.1,613.5,582.0,165
7026024,7026024,454.2,877.7,317.8,117
7026025,7026025,369.0,1345.3,560.6,102
7026026,7026026,129.8,882.6,563.5,180
7026027,7026027,297.7,714.7,731.4,129
7026028,7026028,318.1,1294.4,509.7,147
7026029,7026029,386.5,1362.8,578.1,213
7026030,7026030,604.1,1580.4,791.7,108
7026031,7026031,748.0,1691.3,935.7,132
7026032,7026032,570.0,1688.0,1156.8,108
7026033,7026033,518.0,1635.9,1023.2,105
7026034,7026034,389.2,1507.2,1152.0,120
7026035,7026035,269.8,1104.6,703.5,150
7026036,7026036,1197.8,1722.7,1375.8,93
7026037,7026037,518.5,1554.1,1377.2,171
7026038,7026038,714.4,1658.5,1537.5,171
7026039,7026039,466.1,1309.6,1855.2,150
7026040,7026040,642.9,1396.3,1828.5,174
7026041,7026041,628.2,1447.9,2017.2,117
7026042,7026042,1083.2,1012.8,1676.6,111
7026043,7026043,1179.4,1117.0,1772.8,117
7026044,7026044,1012.4,942.0,1605.8,162
7026045,7026045,1279.7,1016.7,1873.1,129
7026046,7026046,653.2,582.8,1690.7,153
7026047,7026047,555.8,129.4,1541.2,114
7026048,7026048,813.2,386.8,1427.7,120
7026049,7026049,1299.3,659.7,1488.3,165
7026050,7026050,114.8,473.4,1408.2,354
7026051,7026051,1049.9,727.2,1498.7,153
7026052,7026052,506.3,399.9,1217.5,198
7026053,7026053,814.6,488.4,1263.4,162
7026054,7026054,501.7,695.2,1155.6,201
7026055,7026055,1087.4,87.2,1178.9,105
7026056,7026056,905.1,1017.5,1258.1,168
7026057,7026057,618.7,804.9,865.4,147
7026058,7026058,851.2,449.7,992.3,114
7026059,7026059,665.5,857.9,806.7,102
7026060,7026060,818.3,607.8,839.5,207
7026061,7026061,359.0,870.4,500.1,216
7026062,7026062,817.6,1046.5,958.7,174
7026063,7026063,287.1,885.9,205.8,198
7026064,7026064,443.1,1223.5,584.2,81
7026065,7026065,396.2,974.7,537.3,204
7026066,7026066,574.4,964.2,715.6,108
7026067,7026067,822.7,822.0,1079.9,135
7026068,7026068,727.5,513.7,792.2,183
7026069,7026069,310.7,620.6,567.8,177
7026070,7026070,570.6,1318.9,1115.1,114
7026071,7026071,586.4,1250.9,1210.7,114
7026072,7026072,659.2,133.7,916.3,150
7026073,7026073,873.7,141.6,1130.8,123
7026074,7026074,1136.0,403.9,1393.2,192
7026075,7026075,905.7,976.8,1162.8,180
7026076,7026076,1476.0,1324.9,1733.1,156
7026077,7026077,1424.7,1495.9,1681.9,210
7026078,7026078,960.5,809.4,1217.6,156
7026079,7026079,95.4,1587.6,1535.8,180
7026080,7026080,382.0,1823.2,2013.3,105
7026081,7026081,273.4,1714.6,1904.7,105
7026082,7026082,1971.5,1820.4,2228.6,114
7026083,7026083,493.3,1934.5,2124.5,177
7026084,7026084,1869.3,1718.2,2126.4,177
7026085,7026085,2508.2,2456.9,2865.1,84
7026086,7026086,1092.5,1812.7,2723.8,219
7026087,7026087,2084.2,2452.6,2860.8,129
7026088,7026088,1852.4,2572.6,3091.5,123
7026089,7026089,2520.3,2889.4,3297.6,150
7026090,7026090,2370.2,2824.4,1939.3,192
7026091,7026091,2455.1,2909.3,2024.1,108
7026092,7026092,2384.7,2838.9,1953.7,156
7026093,7026093,2472.2,2926.5,2041.3,192
7026094,7026094,2173.4,2627.6,1742.4,141
7026095,7026095,1736.9,2227.0,1501.1,141
7026096,7026096,2064.6,2518.8,1633.6,153
7026097,7026097,1510.8,2287.6,1280.9,147
7026098,7026098,1525.3,2302.2,1283.2,123
7026099,7026099,1338.7,2185.5,907.8,177
7026100,7026100,1582.5,2363.2,1151.6,207
7026101,7026101,928.5,1792.4,942.0,177
7026102,7026102,989.3,1684.8,407.2,279
7026103,7026103,923.8,1804.3,526.6,180
7026104,7026104,421.9,1331.8,951.1,120
7026105,7026105,987.6,1456.2,925.9,195
7026106,7026106,1233.5,2097.5,1247.0,132
7026107,7026107,871.2,1735.1,884.7,132
7026108,7026108,359.0,1268.9,888.1,114
7026109,7026109,418.3,938.0,947.4,159
7026110,7026110,76.1,1031.3,650.6,129
7026111,7026111,817.8,817.4,916.6,0
7026112,7026112,1030.4,1341.9,968.7,129
7026113,7026113,721.1,940.7,659.4,186
7026114,7026114,541.1,1166.3,479.5,171
7026115,7026115,481.3,580.4,475.7,177
7026116,7026116,927.9,986.7,866.2,123
7026117,7026117,1023.6,772.6,941.8,117
7026118,7026118,1017.9,766.9,1036.5,126
7026119,7026119,1053.2,53.6,1109.6,102
7026120,7026120,1447.9,448.3,1504.4,174
7026121,7026121,584.3,807.0,935.6,150
7026122,7026122,1210.1,801.8,1308.9,177
7026123,7026123,956.4,1269.9,1270.0,177
7026124,7026124,881.2,930.7,980.1,135
7026125,7026125,847.7,1059.6,1609.3,171
7026126,7026126,1047.6,671.8,1809.2,174
7026127,7026127,288.0,1064.0,1322.5,129
7026128,7026128,751.3,940.8,850.1,168
7026129,7026129,781.2,645.1,1305.8,120
7026130,7026130,178.0,1049.9,985.2,192
7026131,7026131,817.2,601.3,1301.8,177
7026132,7026132,885.3,936.9,1167.6,198
7026133,7026133,804.4,1003.3,1267.6,111
7026134,7026134,767.3,662.9,1230.5,186
7026135,7026135,571.9,888.6,1035.1,150
7026136,7026136,93.1,593.8,739.3,150
7026137,7026137,382.9,1156.7,680.2,147
7026138,7026138,556.5,1395.9,745.9,117
7026139,7026139,787.1,1238.6,814.3,135
7026140,7026140,653.9,1246.3,595.0,174
7026141,7026141,614.6,1058.7,822.6,174
7026142,7026142,915.6,1249.2,597.9,177
7026143,7026143,880.7,1275.7,843.6,105
7026144,7026144,882.1,1277.1,842.1,111
7026145,7026145,412.3,856.4,1002.0,123
7026146,7026146,517.4,1238.3,440.6,171
7026147,7026147,738.1,1182.3,722.3,207
7026148,7026148,547.4,991.5,913.1,129
7026149,7026149,462.1,1438.4,653.7,153
7026150,7026150,282.7,726.9,872.4,180
7026151,7026151,813.3,923.5,1069.1,138
7026152,7026152,642.5,819.7,965.2,108
7026153,7026153,761.6,1205.7,1231.7,216
7026154,7026154,612.1,1566.5,803.7,117
7026155,7026155,490.6,1466.9,682.2,186
7026156,7026156,558.1,653.0,798.5,198
7026157,7026157,796.2,1490.4,1235.7,201
7026158,7026158,1037.7,976.7,1122.3,132
7026159,7026159,754.0,1316.6,1193.5,192
7026160,7026160,561.4,1509.3,1254.6,105
7026161,7026161,931.7,838.9,984.4,135
7026162,7026162,667.9,1329.8,1424.8,162
7026163,7026163,767.9,1424.9,1519.9,132
7026164,7026164,509.1,1627.0,1083.5,120
7026165,7026165,293.8,1411.7,1424.9,168
7026166,7026166,450.0,1292.8,1642.8,99
7026167,7026167,190.1,1308.1,1528.5,183
7026168,7026168,359.5,1202.4,1733.2,132
7026169,7026169,498.5,1064.3,2023.5,84
7026170,7026170,261.8,1104.6,1831.0,141
7026171,7026171,532.0,957.0,1953.9,132
7026172,7026172,1052.5,959.8,1105.3,135
7026173,7026173,1170.2,1041.8,1881.6,84
7026174,7026174,1111.4,983.0,1822.7,117
7026175,7026175,1374.3,792.3,1895.1,144
7026176,7026176,680.8,699.6,1764.6,153
7026177,7026177,972.6,845.0,1684.7,180
7026178,7026178,924.2,342.2,1445.0,141
7026179,7026179,310.0,1179.0,1699.1,141
7026180,7026180,373.3,857.5,1854.3,123
7026181,7026181,540.1,1025.6,2022.5,195
7026182,7026182,779.5,1223.3,2172.2,162
7026183,7026183,735.9,701.3,1804.1,180
7026184,7026184,925.5,445.2,1548.0,171
7026185,7026185,1055.6,575.2,1678.1,186
7026186,7026186,1073.5,579.8,1682.6,84
7026187,7026187,1253.0,863.2,1966.0,174
7026188,7026188,1110.3,991.5,2094.3,159
7026189,7026189,1382.4,1293.5,2122.1,162
7026190,7026190,1545.9,645.2,1748.1,150
7026191,7026191,1739.5,838.9,1665.9,156
7026192,7026192,1820.7,920.0,1619.5,162
7026193,7026193,1794.7,1084.4,1954.0,210
7026194,7026194,1703.6,1175.6,2045.2,102
7026195,7026195,1758.5,781.2,1743.5,189
7026196,7026196,1328.3,400.4,1419.9,195
7026197,7026197,974.2,361.1,1065.8,159
7026198,7026198,989.4,337.9,1081.0,108
7026199,7026199,1221.5,331.0,1313.1,105
7026200,7026200,1264.8,419.1,1356.4,207
7026201,7026201,464.9,535.3,556.4,162
7026202,7026202,1006.3,1088.6,1097.9,165
7026203,7026203,737.3,819.5,828.8,159
7026204,7026204,1504.3,527.0,1595.9,210
7026205,7026205,2040.5,1063.1,2132.0,135
7026206,7026206,2067.2,1278.2,2347.1,123
7026207,7026207,2198.7,1371.8,2455.9,135
7026208,7026208,1374.5,1071.0,1631.6,174
7026209,7026209,1970.7,1667.2,2227.8,138
7026210,7026210,2094.7,1791.2,2351.9,189
7026211,7026211,1571.3,1267.8,1828.4,156
7026212,7026212,1408.4,1104.9,1665.6,180
7026213,7026213,1595.3,1291.8,1852.4,129
7026214,7026214,1478.4,834.7,1735.6,240
7026215,7026215,2699.6,942.4,3295.5,165
7026216,7026216,2633.6,1319.2,2354.2,168
7026217,7026217,2545.7,805.4,2932.3,186
7026218,7026218,2575.6,835.3,2639.3,165
7026219,7026219,2939.0,1812.9,2659.7,201
7026220,7026220,2940.1,1814.0,2660.8,153
7026221,7026221,2735.5,995.1,2769.1,129
7026222,7026222,2653.3,1053.6,2591.7,159
7026223,7026223,2723.6,1102.3,2662.0,132
7026224,7026224,2765.2,1481.8,2703.6,141
7026225,7026225,1649.5,1995.8,1587.9,3
7026226,7026226,2296.0,1296.4,2352.3,9
7026227,7026227,1273.6,1206.8,1211.9,114
7026228,7026228,1603.8,1026.1,1521.9,135
7026229,7026229,1280.6,622.3,1299.2,111
7026230,7026230,1679.5,807.8,1597.6,138
7026231,7026231,1439.1,439.4,1495.5,165
7026232,7026232,1685.9,686.3,1742.2,162
7026233,7026233,1905.8,906.2,1908.5,231
7026234,7026234,1947.0,1465.6,1114.9,144
7026235,7026235,1716.6,1145.9,1490.1,219
7026236,7026236,1421.4,832.4,1531.0,186
7026237,7026237,1472.9,883.9,1582.6,132
7026238,7026238,1652.0,849.8,2070.4,177
7026239,7026239,1719.7,1017.9,1675.0,198
7026240,7026240,1294.6,620.3,1958.4,117
7026241,7026241,1505.5,509.2,1729.7,240
7026242,7026242,1064.6,474.9,1693.0,150
7026243,7026243,1259.4,263.0,1483.6,138
7026244,7026244,1442.7,459.9,1552.4,180
7026245,7026245,854.4,1046.4,964.1,159
7026246,7026246,807.3,879.5,568.3,108
7026247,7026247,569.7,768.8,457.7,201
7026248,7026248,1315.5,955.0,1425.2,132
7026249,7026249,613.4,377.7,129.6,201
7026250,7026250,1549.3,1125.8,1529.3,129
7026251,7026251,1297.1,661.2,1064.6,186
7026252,7026252,1023.9,649.8,1133.6,108
7026253,7026253,968.6,272.8,1494.4,207
7026254,7026254,1090.1,394.0,1199.8,147
7026255,7026255,1437.5,454.8,1547.2,129
7026256,7026256,1162.6,483.2,1272.3,87
7026257,7026257,1164.5,481.3,1274.2,195
7026258,7026258,908.1,1285.6,1017.8,213
7026259,7026259,765.7,757.3,875.4,117
7026260,7026260,579.6,893.8,689.3,222
7026261,7026261,1773.0,759.9,1540.5,117
7026262,7026262,1294.9,658.9,1062.4,117
7026263,7026263,1788.2,775.0,1555.7,108
7026264,7026264,1860.7,847.5,1628.2,231
7026265,7026265,2206.7,1063.0,1902.0,153
7026266,7026266,795.2,159.3,562.7,171
7026267,7026267,1606.7,1024.7,2127.5,204
7026268,7026268,1460.3,824.3,1227.8,165
7026269,7026269,1580.6,944.7,1348.1,165
7026270,7026270,1340.3,758.3,1861.1,171
7026271,7026271,1642.1,896.9,1409.6,171
7026272,7026272,1467.8,606.7,1309.8,171
7026273,7026273,2158.3,1209.6,1328.0,225
7026274,7026274,1674.9,940.0,1442.4,168
7026275,7026275,1909.9,1011.9,1189.7,129
7026276,7026276,1791.4,930.4,1666.1,135
7026277,7026277,1718.3,570.4,1218.4,153
7026278,7026278,1663.0,515.1,1163.1,165
7026279,7026279,1298.0,150.1,1187.8,120
7026280,7026280,2029.7,881.8,764.2,123
7026281,7026281,2246.8,625.2,1091.3,108
7026282,7026282,2251.5,745.0,1211.2,150
7026283,7026283,2000.7,681.3,496.4,117
7026284,7026284,1758.6,439.2,254.3,204
7026285,7026285,1694.2,374.8,298.3,144
7026286,7026286,1846.6,889.9,1109.7,153
7026287,7026287,1629.2,728.5,1342.3,108
7026288,7026288,1752.7,604.8,915.6,117
7026289,7026289,1545.1,644.5,1350.4,171
7026290,7026290,1941.4,793.5,905.7,147
7026291,7026291,2209.5,1061.6,1173.8,117
7026292,7026292,2208.6,1060.7,1172.9,186
7026293,7026293,2214.7,1237.3,1432.9,129
7026294,7026294,2339.1,1191.2,1303.4,198
7026295,7026295,2236.2,1258.8,1598.8,99
7026296,7026296,2077.4,1100.0,1802.0,150
7026297,7026297,1825.3,868.6,1088.4,141
7026298,7026298,2321.5,1344.1,1775.9,126
7026299,7026299,3123.2,2379.4,2977.3,132
7026300,7026300,2250.5,1724.5,2507.7,198
7026301,7026301,2565.4,1821.7,2419.6,174
7026302,7026302,11303.1,8708.0,12469.5,60
7026303,7026303,2317.2,576.9,3068.4,111
7026304,7026304,2455.1,895.8,2849.9,144
7026305,7026305,1721.4,1192.5,2640.7,132
7026306,7026306,2052.9,1127.7,2631.7,186
7026307,7026307,2443.9,1236.6,2838.7,147
7026308,7026308,2314.6,1107.4,2709.4,117
7026309,7026309,2128.1,1599.2,2713.0,114
7026310,7026310,2453.0,1686.9,2204.7,162
7026311,7026311,2454.2,1925.3,2905.8,144
7026312,7026312,1878.5,1349.5,2947.0,312
7026313,7026313,2213.8,1684.9,2798.7,105
7026314,7026314,1920.3,2388.1,1778.1,3
7026315,7026315,2111.7,2137.1,2840.0,30
7026316,7026316,1772.0,2253.4,1758.2,144
7026317,7026317,1756.5,2281.8,1239.6,105
7026318,7026318,1563.9,2089.2,1047.0,135
7026319,7026319,1518.3,2043.7,1001.4,240
7026320,7026320,1289.7,1815.1,772.8,177
7026321,7026321,1738.5,2263.9,1221.6,117
7026322,7026322,1701.0,2145.2,869.0,114
7026323,7026323,1631.8,2075.9,799.7,105
7026324,7026324,1374.3,1855.8,542.3,141
7026325,7026325,1273.7,1755.1,1686.2,192
7026326,7026326,1618.8,2144.1,1101.9,120
7026327,7026327,420.3,901.7,642.7,186
7026328,7026328,516.4,1022.1,562.7,240
7026329,7026329,1404.5,1846.3,572.4,156
7026330,7026330,1384.1,1991.1,1056.3,84
7026331,7026331,1711.6,1617.1,1506.8,216
7026332,7026332,1273.6,1848.0,1326.6,156
7026333,7026333,1655.2,1711.3,1726.9,195
7026334,7026334,1536.1,1592.3,1679.8,246
7026335,7026335,1281.5,1954.4,640.9,195
7026336,7026336,1441.8,2324.0,1379.7,210
7026337,7026337,1189.8,1989.5,1210.8,141
7026338,7026338,1587.0,1636.8,1667.1,138
7026339,7026339,1508.2,1091.1,1617.9,213
7026340,7026340,1710.3,1372.2,1898.9,102
7026341,7026341,1351.9,934.9,1461.6,129
7026342,7026342,1234.3,1121.1,1344.0,159
7026343,7026343,1444.1,1331.0,1553.8,87
7026344,7026344,1737.4,1344.9,1847.1,138
7026345,7026345,1346.8,1387.0,1911.6,168
7026346,7026346,1893.4,967.0,2003.2,150
7026347,7026347,1651.5,980.6,1761.3,135
7026348,7026348,1559.3,888.5,1669.1,135
7026349,7026349,1670.4,744.0,1780.2,93
7026350,7026350,1366.4,695.6,1476.2,126
7026351,7026351,1863.1,519.4,1994.5,120
7026352,7026352,1710.1,483.1,1819.9,198
7026353,7026353,1907.8,66.6,1941.6,141
7026354,7026354,1988.1,523.3,1547.6,195
7026355,7026355,2288.0,533.2,1052.6,90
7026356,7026356,2340.8,672.6,1564.8,186
7026357,7026357,2688.0,923.5,1444.0,93
7026358,7026358,2409.3,980.5,1499.8,210
7026359,7026359,2097.5,571.3,1090.7,111
7026360,7026360,2512.6,910.4,1429.8,126
7026361,7026361,2157.4,889.9,1409.2,114
7026362,7026362,2069.7,505.5,971.6,213
7026363,7026363,2117.2,639.0,1158.3,105
7026364,7026364,2300.0,427.2,893.3,111
7026365,7026365,2305.0,432.3,898.4,126
7026366,7026366,2454.8,231.6,750.9,207
7026367,7026367,2209.6,336.9,803.0,144
7026368,7026368,2174.2,602.9,767.6,153
7026369,7026369,1724.1,404.7,317.5,141
7026370,7026370,1443.5,384.5,604.3,141
7026371,7026371,1210.0,555.2,926.4,183
7026372,7026372,1328.8,372.0,591.8,153
7026373,7026373,1222.5,100.0,920.4,111
7026374,7026374,1023.0,164.7,902.5,162
7026375,7026375,1626.6,669.9,889.7,138
7026376,7026376,2960.1,736.9,1246.6,159
7026377,7026377,1149.5,494.7,865.9,108
7026378,7026378,1258.8,1285.6,1505.4,135
7026379,7026379,1071.0,1416.5,1386.7,237
7026380,7026380,1363.0,1659.4,1678.7,162
7026381,7026381,1046.0,1449.8,1361.8,96
7026382,7026382,1173.1,1576.9,1488.8,177
7026383,7026383,2444.0,1487.2,1707.0,105
7026384,7026384,3980.4,4088.0,3916.3,9
7026385,7026385,3554.8,2884.3,3546.9,156
7026386,7026386,3348.7,1952.7,3340.8,228
7026387,7026387,3496.6,1967.7,3488.8,132
7026388,7026388,3297.7,1712.8,3289.8,105
7026389,7026389,3565.4,2293.2,3557.6,114
7026390,7026390,923.5,1276.9,1040.3,84
7026391,7026391,849.5,1900.7,2221.4,189
7026392,7026392,526.8,1578.0,2562.2,0
7026393,7026393,517.6,1568.8,2313.4,216
7026394,7026394,504.7,1556.0,2540.2,213
7026395,7026395,806.2,1550.5,2680.7,189
7026396,7026396,1098.4,1579.9,1511.0,129
7026397,7026397,1066.2,1547.7,1478.8,114
7026398,7026398,857.7,1339.2,1270.3,165
7026399,7026399,897.5,1379.0,1310.1,186
7026400,7026400,794.8,850.8,1709.5,168
7026401,7026401,780.8,1188.7,1193.4,150
7026402,7026402,691.9,1174.5,1343.6,96
7026403,7026403,852.3,1135.3,1504.1,138
7026404,7026404,548.0,648.9,1577.2,159
7026405,7026405,317.0,798.4,968.7,192
7026406,7026406,541.4,1022.9,1193.2,183
7026407,7026407,303.9,785.4,934.4,177
7026408,7026408,483.9,390.9,1513.1,150
7026409,7026409,391.5,203.4,1420.7,192
7026410,7026410,905.0,496.3,1934.1,159
7026411,7026411,722.8,314.1,1751.9,132
7026412,7026412,314.0,795.5,765.1,165
7026413,7026413,963.9,448.7,1993.1,126
7026414,7026414,501.1,14.2,1530.2,105
7026415,7026415,391.6,625.7,1251.8,150
7026416,7026416,434.6,668.7,1294.7,123
7026417,7026417,923.2,408.0,1952.4,108
7026418,7026418,634.7,683.7,1663.8,156
7026419,7026419,633.4,867.5,1162.8,150
7026420,7026420,471.8,849.5,1567.2,189
7026421,7026421,442.1,935.1,653.3,105
7026422,7026422,127.6,1011.0,967.7,108
7026423,7026423,819.1,1737.2,1252.9,165
7026424,7026424,830.5,968.7,1925.8,117
7026425,7026425,589.2,1212.0,1684.6,120
7026426,7026426,613.3,1074.7,1708.6,132
7026427,7026427,578.0,998.8,1673.3,165
7026428,7026428,859.0,1042.9,1954.4,162
7026429,7026429,442.8,1360.9,1650.0,150
7026430,7026430,783.8,1558.8,1749.1,198
7026431,7026431,758.9,1278.2,1854.3,99
7026432,7026432,703.8,1478.9,1842.4,123
7026433,7026433,791.4,1699.9,1621.4,189
7026434,7026434,983.3,1758.4,2078.7,138
7026435,7026435,1069.4,1891.2,1899.4,126
7026436,7026436,1038.5,1813.6,2133.9,108
7026437,7026437,3174.5,2428.0,2923.9,57
7026438,7026438,1233.9,1431.7,1549.6,204
7026439,7026439,2888.6,2104.2,2473.7,60
7026440,7026440,3221.7,908.3,2806.8,174
7026441,7026441,3488.1,1517.0,3480.2,195
7026442,7026442,3675.2,1339.5,3667.3,117
7026443,7026443,4116.6,1218.8,4073.1,102
7026444,7026444,3614.3,873.8,3550.2,153
7026445,7026445,3395.5,783.6,3331.4,174
7026446,7026446,2894.2,417.3,2830.1,129
7026447,7026447,1168.1,1441.7,1205.2,192
7026448,7026448,872.1,1517.0,1280.5,213
7026449,7026449,1358.1,1925.0,1783.6,216
7026450,7026450,1269.8,1817.7,1750.9,174
7026451,7026451,1206.8,1754.6,1692.1,204
7026452,7026452,759.0,1587.2,1353.4,126
7026453,7026453,1398.6,1871.3,1795.9,159
7026454,7026454,1191.3,1739.2,1820.3,135
7026455,7026455,765.0,1312.9,2203.4,99
7026456,7026456,786.1,1333.9,2112.7,144
7026457,7026457,462.6,1064.6,1690.9,141
7026458,7026458,1213.6,1745.9,2376.7,237
7026459,7026459,226.2,933.5,1959.4,150
7026460,7026460,1301.4,517.7,2207.5,135
7026461,7026461,627.8,792.6,2223.7,186
7026462,7026462,951.9,347.3,2013.2,117
7026463,7026463,1386.0,1076.4,1524.3,0
7026464,7026464,1983.2,1673.6,2121.5,48
7026465,7026465,430.5,765.4,2305.0,153
7026466,7026466,498.3,1242.7,2372.9,159
7026467,7026467,925.7,321.0,2119.1,150
7026468,7026468,741.9,815.2,2388.8,150
7026469,7026469,865.5,1609.8,2529.4,141
7026470,7026470,954.6,774.9,1891.0,216
7026471,7026471,1235.9,1056.2,1817.5,153
7026472,7026472,1195.8,1269.2,1967.5,150
7026473,7026473,949.9,1694.3,2098.3,171
7026474,7026474,1352.8,964.1,1499.5,129
7026475,7026475,1338.6,678.6,1214.0,168
7026476,7026476,1420.2,1322.0,1798.3,144
7026477,7026477,1063.7,612.4,1147.9,141
7026478,7026478,1052.7,786.9,2041.9,225
7026479,7026479,1051.9,786.1,2081.0,105
7026480,7026480,1129.3,764.9,2113.4,144
7026481,7026481,1500.4,1136.0,2072.9,117
7026482,7026482,1177.7,662.4,2214.6,207
7026483,7026483,825.6,560.5,1920.9,213
7026484,7026484,951.3,1135.2,2046.6,183
7026485,7026485,1244.6,1521.7,2339.9,147
7026486,7026486,1000.5,1379.5,2095.9,183
7026487,7026487,1136.1,568.3,1630.2,216
7026488,7026488,2143.5,1001.2,1728.6,231
7026489,7026489,1542.7,890.7,1831.8,315
7026490,7026490,559.8,1869.2,2400.5,165
7026491,7026491,2012.3,784.1,1945.8,243
7026492,7026492,2151.9,1071.9,2403.4,144
7026493,7026493,1954.8,466.7,2403.7,114
7026494,7026494,1833.1,343.3,2280.3,141
7026495,7026495,899.3,1594.2,2967.3,156
7026496,7026496,2323.5,833.6,2591.9,108
7026497,7026497,1166.1,918.3,2855.4,174
7026498,7026498,2369.0,879.1,2816.1,189
7026499,7026499,1703.1,1327.5,3264.6,135
7026500,7026500,2318.6,1491.0,3428.0,141
7026501,7026501,2345.3,1969.8,2847.6,117
7026502,7026502,3408.9,538.1,2994.0,279
7026503,7026503,3867.2,681.7,3452.4,168
7026504,7026504,1654.6,1657.1,1984.3,111
7026505,7026505,1614.6,1763.3,2084.5,165
7026506,7026506,1334.9,1233.7,2103.5,165
7026507,7026507,1519.4,1156.4,1809.8,117
7026508,7026508,1501.9,1154.7,2054.1,192
7026509,7026509,1652.4,848.8,1502.2,120
7026510,7026510,1829.5,1016.8,1945.3,141
7026511,7026511,1308.8,525.1,1778.6,156
7026512,7026512,1105.9,677.2,1063.2,132
7026513,7026513,971.1,628.0,441.0,201
7026514,7026514,633.6,204.9,591.0,141
7026515,7026515,665.5,713.4,400.2,162
7026516,7026516,564.6,600.2,521.9,204
7026517,7026517,350.8,429.4,396.4,123
