osmid,from_
2444299073,2444299073.0
6271072442,6271072442.0
7793916242,7793916242.0
5463301317,5463301317.0
5463301316,5463301316.0
104528985,104528985.0
104528385,104528385.0
667220560,667220560.0
31942895,31942895.0
31943007,31943007.0
31942877,31942877.0
6517758254,6517758254.0
1184987790,1184987790.0
6517758254,6517758254.0
1184987455,1184987455.0
5015441199,5015441199.0
667220570,667220570.0
31943494,31943494.0
7234342979,7234342979.0
7234342984,7234342984.0
4896173268,4896173268.0
7234342960,7234342960.0
4826150627,4826150627.0
1909829924,1909829924.0
31943281,31943281.0
4030817090,4030817090.0
4030816186,4030816186.0
4030817094,4030817094.0
4030817090,4030817090.0
6194032553,6194032553.0
6104786751,6104786751.0
6104786754,6104786754.0
6104786751,6104786751.0
182699051,182699051.0
1181815164,1181815164.0
182699051,182699051.0
262794708,262794708.0
5463341289,5463341289.0
5463341287,5463341287.0
5463341300,5463341300.0
104533554,104533554.0
104532143,104532143.0
104528986,104528986.0
104529645,104529645.0
104529646,104529646.0
104536629,104536629.0
5463341290,5463341290.0
1184617654,1184617654.0
1184617830,1184617830.0
5463341296,5463341296.0
5463341289,5463341289.0
4135124193,4135124193.0
288434927,288434927.0
288434928,288434928.0
6103847404,6103847404.0
1726152084,1726152084.0
104529319,104529319.0
104532691,104532691.0
104529318,104529318.0
104533553,104533553.0
104529320,104529320.0
104529643,104529643.0
6872435548,6872435548.0
1194278726,1194278726.0
1194278717,1194278717.0
104529645,104529645.0
104530348,104530348.0
104529646,104529646.0
104530348,104530348.0
6872471307,6872471307.0
6517790965,6517790965.0
6852965270,6852965270.0
6852965269,6852965269.0
1181679843,1181679843.0
1181679765,1181679765.0
2438136470,2438136470.0
4068147350,4068147350.0
4577986974,4577986974.0
2766112560,2766112560.0
1181679846,1181679846.0
100349852,100349852.0
1181679812,1181679812.0
2766112552,2766112552.0
6872453043,6872453043.0
6852965268,6852965268.0
1181679810,1181679810.0
6852965266,6852965266.0
6103617223,6103617223.0
6852965268,6852965268.0
6852965267,6852965267.0
4577986979,4577986979.0
1181679836,1181679836.0
6852965257,6852965257.0
6852965258,6852965258.0
1181679836,1181679836.0
1181843444,1181843444.0
6517790966,6517790966.0
6103626552,6103626552.0
3102554147,3102554147.0
1182204467,1182204467.0
7793916208,7793916208.0
1182204473,1182204473.0
1182204467,1182204467.0
1182204488,1182204488.0
1182204555,1182204555.0
5463341275,5463341275.0
5463301271,5463301271.0
100367969,100367969.0
7793916188,7793916188.0
4691657400,4691657400.0
7793916188,7793916188.0
4691657783,4691657783.0
5463301282,5463301282.0
5863504236,5863504236.0
1182073753,1182073753.0
1182073893,1182073893.0
1182073775,1182073775.0
31943413,31943413.0
249788905,249788905.0
5182532482,5182532482.0
6112478150,6112478150.0
6112478165,6112478165.0
6112478157,6112478157.0
249787917,249787917.0
4087437592,4087437592.0
7793916236,7793916236.0
4691657740,4691657740.0
4691657905,4691657905.0
1182192755,1182192755.0
4691657895,4691657895.0
4691657788,4691657788.0
7793916185,7793916185.0
251376625,251376625.0
100367737,100367737.0
4691657895,4691657895.0
7793916185,7793916185.0
7793911971,7793911971.0
4691657905,4691657905.0
4691657899,4691657899.0
4691657907,4691657907.0
7793911971,7793911971.0
1184987790,1184987790.0
107961858,107961858.0
1184957904,1184957904.0
1184987790,1184987790.0
4457598036,4457598036.0
4060939774,4060939774.0
4060940389,4060940389.0
2123987378,2123987378.0
4060940389,4060940389.0
2123987378,2123987378.0
4060940389,4060940389.0
182942830,182942830.0
4591967189,4591967189.0
1181843532,1181843532.0
6852965252,6852965252.0
5164566810,5164566810.0
251519172,251519172.0
927535223,927535223.0
7213746750,7213746750.0
7213746750,7213746750.0
7213746750,7213746750.0
7213746788,7213746788.0
104532691,104532691.0
104532692,104532692.0
104533553,104533553.0
104533552,104533552.0
30489136,30489136.0
4064502577,4064502577.0
298294587,298294587.0
1080141991,1080141991.0
2444299075,2444299075.0
2444299076,2444299076.0
291568141,291568141.0
100354711,100354711.0
1182110455,1182110455.0
6872435549,6872435549.0
1182110320,1182110320.0
100354710,100354710.0
1182110456,1182110456.0
100355944,100355944.0
1182110392,1182110392.0
1182110389,1182110389.0
100354704,100354704.0
100355138,100355138.0
100354706,100354706.0
1182110455,1182110455.0
100360001,100360001.0
6113135725,6113135725.0
251526766,251526766.0
2631627263,2631627263.0
2631627263,2631627263.0
2631627261,2631627261.0
5463301258,5463301258.0
5463301257,5463301257.0
7793916245,7793916245.0
7793916243,7793916243.0
251524463,251524463.0
2631627270,2631627270.0
1193863320,1193863320.0
251524463,251524463.0
6106189282,6106189282.0
104533552,104533552.0
104534191,104534191.0
104533885,104533885.0
1173032772,1173032772.0
1173033311,1173033311.0
1109871191,1109871191.0
1173032772,1173032772.0
1173032922,1173032922.0
1173033109,1173033109.0
104536648,104536648.0
1173033109,1173033109.0
6103568397,6103568397.0
297884167,297884167.0
6103568404,6103568404.0
260037035,260037035.0
260037031,260037031.0
6185392370,6185392370.0
6185392362,6185392362.0
104536648,104536648.0
104534340,104534340.0
249800728,249800728.0
249800725,249800725.0
4581953826,4581953826.0
249800775,249800775.0
1181815173,1181815173.0
1181815163,1181815163.0
251388330,251388330.0
104534339,104534339.0
104536652,104536652.0
2438322063,2438322063.0
182699067,182699067.0
297882840,297882840.0
4457598036,4457598036.0
1181815164,1181815164.0
1181815230,1181815230.0
104534339,104534339.0
182699065,182699065.0
1181815250,1181815250.0
2438322063,2438322063.0
2438322063,2438322063.0
251388588,251388588.0
251388617,251388617.0
2438322063,2438322063.0
250047032,250047032.0
182699065,182699065.0
297882119,297882119.0
6174035885,6174035885.0
5015593680,5015593680.0
5900050353,5900050353.0
5015593669,5015593669.0
104576902,104576902.0
100358005,100358005.0
182786762,182786762.0
182785914,182785914.0
182786762,182786762.0
182788383,182788383.0
5015593531,5015593531.0
1905727540,1905727540.0
249800834,249800834.0
182788383,182788383.0
6852965278,6852965278.0
104539612,104539612.0
104541087,104541087.0
1909829938,1909829938.0
104536652,104536652.0
104536658,104536658.0
104541087,104541087.0
104540950,104540950.0
104536659,104536659.0
104540663,104540663.0
104536663,104536663.0
1527894913,1527894913.0
104540671,104540671.0
104536664,104536664.0
104540674,104540674.0
104536665,104536665.0
104557324,104557324.0
104557653,104557653.0
104536666,104536666.0
104536669,104536669.0
5998749528,5998749528.0
4679226445,4679226445.0
1184617830,1184617830.0
1605835856,1605835856.0
31943080,31943080.0
104574260,104574260.0
104574887,104574887.0
915267573,915267573.0
1193885655,1193885655.0
7633595655,7633595655.0
5109128532,5109128532.0
1171384697,1171384697.0
5109128531,5109128531.0
5109128530,5109128530.0
5109128530,5109128530.0
5109128532,5109128532.0
5109128532,5109128532.0
251523001,251523001.0
1181711590,1181711590.0
6852965245,6852965245.0
1173481937,1173481937.0
182788694,182788694.0
1181711413,1181711413.0
1181711413,1181711413.0
1181710940,1181710940.0
104538597,104538597.0
104536648,104536648.0
6112092762,6112092762.0
6112092762,6112092762.0
6112092762,6112092762.0
1181723190,1181723190.0
182788889,182788889.0
182788889,182788889.0
1181689124,1181689124.0
6103626737,6103626737.0
1181689169,1181689169.0
7719324249,7719324249.0
5152778001,5152778001.0
5152778001,5152778001.0
1181843485,1181843485.0
6103847584,6103847584.0
6103844881,6103844881.0
5863504236,5863504236.0
1300583371,1300583371.0
107997237,107997237.0
5097597196,5097597196.0
4423383063,4423383063.0
4423383063,4423383063.0
104540669,104540669.0
104540671,104540671.0
104540672,104540672.0
104540674,104540674.0
104540676,104540676.0
104540677,104540677.0
104558212,104558212.0
7669492373,7669492373.0
1183156271,1183156271.0
104560087,104560087.0
6202805153,6202805153.0
6102673993,6102673993.0
288434934,288434934.0
104541087,104541087.0
249788990,249788990.0
1128888227,1128888227.0
1185754069,1185754069.0
301947756,301947756.0
7662159845,7662159845.0
5684407258,5684407258.0
6517799843,6517799843.0
100365944,100365944.0
2241670481,2241670481.0
2241670481,2241670481.0
2241670519,2241670519.0
2241670509,2241670509.0
2241670509,2241670509.0
2241670510,2241670510.0
2241670519,2241670519.0
2241670521,2241670521.0
2241670542,2241670542.0
2241670542,2241670542.0
2241670551,2241670551.0
2241670546,2241670546.0
2241670551,2241670551.0
2241670585,2241670585.0
2241670551,2241670551.0
2241670566,2241670566.0
2241670590,2241670590.0
2241670590,2241670590.0
2241670611,2241670611.0
2241670611,2241670611.0
2241670616,2241670616.0
2241670647,2241670647.0
2241670644,2241670644.0
2241670647,2241670647.0
2241670667,2241670667.0
2241670649,2241670649.0
2241670667,2241670667.0
251389459,251389459.0
7555444748,7555444748.0
1173061528,1173061528.0
251389397,251389397.0
251389377,251389377.0
4353240963,4353240963.0
4791438378,4791438378.0
4353240967,4353240967.0
4791438384,4791438384.0
4353240971,4353240971.0
6852965246,6852965246.0
6852965247,6852965247.0
4069502167,4069502167.0
4791438404,4791438404.0
4069502167,4069502167.0
4791438409,4791438409.0
4353240980,4353240980.0
4060993173,4060993173.0
362892935,362892935.0
312425808,312425808.0
7729788861,7729788861.0
7729788860,7729788860.0
5797130545,5797130545.0
7729788860,7729788860.0
30488235,30488235.0
30487227,30487227.0
7581547437,7581547437.0
2143369718,2143369718.0
30488327,30488327.0
30487228,30487228.0
30488403,30488403.0
30487229,30487229.0
30488672,30488672.0
7581547449,7581547449.0
1181859022,1181859022.0
5797131165,5797131165.0
5797131248,5797131248.0
184132212,184132212.0
1182108270,1182108270.0
5797131167,5797131167.0
5797131168,5797131168.0
5797131169,5797131169.0
5797131179,5797131179.0
1182108175,1182108175.0
184132997,184132997.0
5797131170,5797131170.0
5797131172,5797131172.0
1181989868,1181989868.0
1182108224,1182108224.0
1181989868,1181989868.0
184132497,184132497.0
5155009464,5155009464.0
5155009464,5155009464.0
5155009480,5155009480.0
5155009467,5155009467.0
5155009480,5155009480.0
5155009519,5155009519.0
5797131241,5797131241.0
3102554149,3102554149.0
5015593701,5015593701.0
5797131246,5797131246.0
5015593701,5015593701.0
5155009624,5155009624.0
5015593701,5015593701.0
30490324,30490324.0
5155009631,5155009631.0
5155009713,5155009713.0
5155009828,5155009828.0
5155009642,5155009642.0
5155009690,5155009690.0
5155009646,5155009646.0
5155009685,5155009685.0
5155009664,5155009664.0
5155009685,5155009685.0
312426548,312426548.0
5900051411,5900051411.0
5155009690,5155009690.0
5155009851,5155009851.0
7555444735,7555444735.0
7555444732,7555444732.0
5155009828,5155009828.0
5155009829,5155009829.0
5155009847,5155009847.0
30487860,30487860.0
30487861,30487861.0
30487985,30487985.0
5155009851,5155009851.0
6173863676,6173863676.0
5019269645,5019269645.0
6106068310,6106068310.0
6106068337,6106068337.0
6106068325,6106068325.0
6106068339,6106068339.0
6106068339,6106068339.0
927547295,927547295.0
6573602202,6573602202.0
4679226449,4679226449.0
6573602205,6573602205.0
4679226445,4679226445.0
6573602226,6573602226.0
4437440088,4437440088.0
6573512677,6573512677.0
6573512677,6573512677.0
1182268976,1182268976.0
1182269041,1182269041.0
30488236,30488236.0
30488237,30488237.0
30488406,30488406.0
7581587619,7581587619.0
7581547482,7581547482.0
30488866,30488866.0
7581587619,7581587619.0
915266961,915266961.0
4826150626,4826150626.0
5325185136,5325185136.0
4826150627,4826150627.0
5325185134,5325185134.0
251376951,251376951.0
30488404,30488404.0
30488672,30488672.0
30488406,30488406.0
7729788860,7729788860.0
7581547447,7581547447.0
2143369718,2143369718.0
7729788873,7729788873.0
7729793697,7729793697.0
1217224278,1217224278.0
30490321,30490321.0
312426562,312426562.0
184131578,184131578.0
7581547449,7581547449.0
5551953744,5551953744.0
6106616967,6106616967.0
4438833526,4438833526.0
1184617578,1184617578.0
6329859258,6329859258.0
6329859289,6329859289.0
2143369718,2143369718.0
30489106,30489106.0
30489107,30489107.0
30489562,30489562.0
30489509,30489509.0
6170070836,6170070836.0
7684045616,7684045616.0
281391632,281391632.0
7581547437,7581547437.0
7581577755,7581577755.0
7793916231,7793916231.0
7253771732,7253771732.0
7253885275,7253885275.0
7581547482,7581547482.0
7581587598,7581587598.0
30489725,30489725.0
6517798891,6517798891.0
7194765172,7194765172.0
5367658198,5367658198.0
251387698,251387698.0
927566021,927566021.0
5766987148,5766987148.0
5766988155,5766988155.0
251518533,251518533.0
5863504229,5863504229.0
301947756,301947756.0
104565963,104565963.0
1174004145,1174004145.0
6374816783,6374816783.0
1194278791,1194278791.0
1194278699,1194278699.0
1194278764,1194278764.0
1194278762,1194278762.0
1194278634,1194278634.0
1194278753,1194278753.0
104560089,104560089.0
6329859228,6329859228.0
1194278679,1194278679.0
1194278697,1194278697.0
1194278697,1194278697.0
1194278699,1194278699.0
1194278789,1194278789.0
1194278692,1194278692.0
1194278717,1194278717.0
1194278699,1194278699.0
1194278740,1194278740.0
6329859226,6329859226.0
1194278740,1194278740.0
1194278738,1194278738.0
1194278721,1194278721.0
1194278726,1194278726.0
1194278715,1194278715.0
1194278732,1194278732.0
1194278738,1194278738.0
1194278716,1194278716.0
1194278740,1194278740.0
1193885655,1193885655.0
1193885498,1193885498.0
1193885645,1193885645.0
1193885530,1193885530.0
31943281,31943281.0
1193885655,1193885655.0
104560091,104560091.0
1194278774,1194278774.0
1194278791,1194278791.0
1194278771,1194278771.0
1194278771,1194278771.0
1194278789,1194278789.0
1194278788,1194278788.0
104560089,104560089.0
1183155766,1183155766.0
1194278762,1194278762.0
1194278766,1194278766.0
1193885645,1193885645.0
301726569,301726569.0
1194278791,1194278791.0
104560091,104560091.0
1194278771,1194278771.0
251387888,251387888.0
1173046677,1173046677.0
4587998953,4587998953.0
5900048895,5900048895.0
312426605,312426605.0
5900048895,5900048895.0
5019269645,5019269645.0
5998749528,5998749528.0
250054815,250054815.0
6104786752,6104786752.0
1173061526,1173061526.0
6104786754,6104786754.0
6104786779,6104786779.0
6104786785,6104786785.0
6104786780,6104786780.0
6104786787,6104786787.0
6104786789,6104786789.0
6517816844,6517816844.0
6517816843,6517816843.0
100352859,100352859.0
6517816844,6517816844.0
100352860,100352860.0
100352863,100352863.0
100352864,100352864.0
100352866,100352866.0
7543426850,7543426850.0
6304678093,6304678093.0
6304678098,6304678098.0
2134597161,2134597161.0
7543426850,7543426850.0
182965797,182965797.0
6304677732,6304677732.0
4837967787,4837967787.0
7144827385,7144827385.0
7581577620,7581577620.0
7581555422,7581555422.0
5417550913,5417550913.0
6946138759,6946138759.0
251376625,251376625.0
251375286,251375286.0
5367658200,5367658200.0
5367658202,5367658202.0
251387888,251387888.0
6101878389,6101878389.0
6101878389,6101878389.0
251376728,251376728.0
251376781,251376781.0
6101878412,6101878412.0
6101878417,6101878417.0
6101878400,6101878400.0
6101878424,6101878424.0
2436227150,2436227150.0
6101878424,6101878424.0
2436227150,2436227150.0
6101878464,6101878464.0
7416661860,7416661860.0
7416661860,7416661860.0
251388332,251388332.0
1166260505,1166260505.0
251388339,251388339.0
251388588,251388588.0
349392638,349392638.0
6103844841,6103844841.0
6103844841,6103844841.0
6103844847,6103844847.0
6103844847,6103844847.0
6103847475,6103847475.0
6103844852,6103844852.0
6103844853,6103844853.0
251526226,251526226.0
251526224,251526224.0
251526224,251526224.0
251526222,251526222.0
251526226,251526226.0
251526228,251526228.0
251526226,251526226.0
6103844884,6103844884.0
6103847387,6103847387.0
298295802,298295802.0
5998743840,5998743840.0
100354706,100354706.0
100354710,100354710.0
100354711,100354711.0
1182110412,1182110412.0
100358005,100358005.0
7472539110,7472539110.0
7543426883,7543426883.0
7729793716,7729793716.0
2134607897,2134607897.0
7729793744,7729793744.0
7543426883,7543426883.0
7729793759,7729793759.0
2134607889,2134607889.0
7729793751,7729793751.0
7729793764,7729793764.0
2134597163,2134597163.0
7543426881,7543426881.0
7729793764,7729793764.0
257905217,257905217.0
6202805153,6202805153.0
6202805158,6202805158.0
6202805158,6202805158.0
6102673993,6102673993.0
251388927,251388927.0
5998743840,5998743840.0
297884543,297884543.0
4052083460,4052083460.0
260037895,260037895.0
4587998953,4587998953.0
250050709,250050709.0
301726569,301726569.0
31943463,31943463.0
6104786734,6104786734.0
4457598036,4457598036.0
297882328,297882328.0
268023068,268023068.0
297884139,297884139.0
297882356,297882356.0
297882328,297882328.0
297883694,297883694.0
297881433,297881433.0
260037197,260037197.0
297884167,297884167.0
297884170,297884170.0
1174927627,1174927627.0
297883694,297883694.0
297883818,297883818.0
297881436,297881436.0
297883742,297883742.0
297883732,297883732.0
297881446,297881446.0
260037887,260037887.0
297881446,297881446.0
297883742,297883742.0
297883603,297883603.0
100355948,100355948.0
297881644,297881644.0
268023068,268023068.0
297881698,297881698.0
6872453059,6872453059.0
1181843445,1181843445.0
1128888227,1128888227.0
6852965269,6852965269.0
297882361,297882361.0
250044402,250044402.0
297881770,297881770.0
7234342984,7234342984.0
297881778,297881778.0
4139638876,4139638876.0
4583560396,4583560396.0
297881770,297881770.0
297881883,297881883.0
297881989,297881989.0
260037895,260037895.0
297882138,297882138.0
297881882,297881882.0
297881883,297881883.0
297881932,297881932.0
297882119,297882119.0
297882138,297882138.0
297882840,297882840.0
6103847390,6103847390.0
6103847390,6103847390.0
6103847395,6103847395.0
6103847401,6103847401.0
251526331,251526331.0
251526218,251526218.0
6103847425,6103847425.0
251526222,251526222.0
297882840,297882840.0
4060993173,4060993173.0
1171666390,1171666390.0
1171666390,1171666390.0
6103847456,6103847456.0
6103847464,6103847464.0
6103847465,6103847465.0
6103847475,6103847475.0
6103847469,6103847469.0
6103847469,6103847469.0
6103847476,6103847476.0
6103847490,6103847490.0
257905217,257905217.0
6103847485,6103847485.0
6103847487,6103847487.0
6103847490,6103847490.0
6103847488,6103847488.0
4380524233,4380524233.0
4457583219,4457583219.0
4457583224,4457583224.0
4457583284,4457583284.0
4457583284,4457583284.0
4457583291,4457583291.0
251526228,251526228.0
6103847594,6103847594.0
4457583291,4457583291.0
251526224,251526224.0
297882361,297882361.0
297883603,297883603.0
6517807326,6517807326.0
6517807326,6517807326.0
7655221332,7655221332.0
7655221333,7655221333.0
107997230,107997230.0
1300583371,1300583371.0
915268274,915268274.0
915268274,915268274.0
249799266,249799266.0
249799378,249799378.0
249800775,249800775.0
1300583423,1300583423.0
249800774,249800774.0
6573512674,6573512674.0
4679226449,4679226449.0
4679226450,4679226450.0
5463341308,5463341308.0
6103626737,6103626737.0
6103617225,6103617225.0
100368053,100368053.0
100367970,100367970.0
7793911962,7793911962.0
100369418,100369418.0
1194940524,1194940524.0
1194940271,1194940271.0
104560088,104560088.0
1194940600,1194940600.0
1194940587,1194940587.0
1194940529,1194940529.0
1194940527,1194940527.0
1194940617,1194940617.0
1194940527,1194940527.0
297883757,297883757.0
260036888,260036888.0
1174927627,1174927627.0
297883757,297883757.0
1194940617,1194940617.0
260036887,260036887.0
1174928648,1174928648.0
1194940587,1194940587.0
1174928776,1174928776.0
260036886,260036886.0
104560089,104560089.0
1182108272,1182108272.0
1182108221,1182108221.0
1182108316,1182108316.0
1182108247,1182108247.0
184113808,184113808.0
1182108272,1182108272.0
260037197,260037197.0
297884170,297884170.0
297884171,297884171.0
297884189,297884189.0
260037035,260037035.0
297884543,297884543.0
268022525,268022525.0
184113828,184113828.0
1182108313,1182108313.0
1182108270,1182108270.0
7581555435,7581555435.0
7581555434,7581555434.0
7581555449,7581555449.0
7581555447,7581555447.0
7581555448,7581555448.0
7581555449,7581555449.0
7581555476,7581555476.0
7581577510,7581577510.0
5863504229,5863504229.0
1182108247,1182108247.0
1182108221,1182108221.0
1182108313,1182108313.0
6874310923,6874310923.0
100359730,100359730.0
6103626516,6103626516.0
6103626512,6103626512.0
1182096435,1182096435.0
1182099922,1182099922.0
6103626469,6103626469.0
1182096462,1182096462.0
6874310923,6874310923.0
6874310922,6874310922.0
100359730,100359730.0
6103626424,6103626424.0
5463301259,5463301259.0
5463301263,5463301263.0
7793916242,7793916242.0
5463301257,5463301257.0
7793916243,7793916243.0
100368496,100368496.0
5463301267,5463301267.0
7793916240,7793916240.0
100368496,100368496.0
7793916241,7793916241.0
5463301271,5463301271.0
7793916239,7793916239.0
7793916240,7793916240.0
5463301318,5463301318.0
5463301317,5463301317.0
7793916191,7793916191.0
7577105941,7577105941.0
5463301318,5463301318.0
7793916191,7793916191.0
7793916239,7793916239.0
5463301280,5463301280.0
5463301289,5463301289.0
5463301282,5463301282.0
5463301318,5463301318.0
5463301285,5463301285.0
5463301288,5463301288.0
5463301288,5463301288.0
5463301289,5463301289.0
5463301317,5463301317.0
6103626541,6103626541.0
6103626546,6103626546.0
5463301309,5463301309.0
5463301257,5463301257.0
7793916245,7793916245.0
5463301314,5463301314.0
5463301303,5463301303.0
5463301303,5463301303.0
5463301285,5463301285.0
5463301313,5463301313.0
100368497,100368497.0
7793916246,7793916246.0
7793916241,7793916241.0
5463301258,5463301258.0
5463301285,5463301285.0
7793916243,7793916243.0
4437029666,4437029666.0
107961860,107961860.0
107962437,107962437.0
250044696,250044696.0
250044756,250044756.0
5900048433,5900048433.0
5015593547,5015593547.0
2134597180,2134597180.0
2134607889,2134607889.0
2134597164,2134597164.0
2134597171,2134597171.0
2134607847,2134607847.0
2134597180,2134597180.0
2134607847,2134607847.0
6103626724,6103626724.0
2134597215,2134597215.0
182966756,182966756.0
250050461,250050461.0
250044697,250044697.0
250044245,250044245.0
250044692,250044692.0
6102015758,6102015758.0
6102015759,6102015759.0
6102015762,6102015762.0
100368628,100368628.0
100368498,100368498.0
250044242,250044242.0
1909829924,1909829924.0
250044217,250044217.0
250044245,250044245.0
6103626724,6103626724.0
250044244,250044244.0
250044267,250044267.0
250044266,250044266.0
250044266,250044266.0
250045032,250045032.0
250044268,250044268.0
250044786,250044786.0
250045014,250045014.0
250044786,250044786.0
1184862140,1184862140.0
5029752593,5029752593.0
2160579433,2160579433.0
6520156367,6520156367.0
257908826,257908826.0
6520156360,6520156360.0
1184862471,1184862471.0
1182108301,1182108301.0
986935425,986935425.0
250045014,250045014.0
250044684,250044684.0
250044760,250044760.0
250044697,250044697.0
250044760,250044760.0
250044756,250044756.0
1193863305,1193863305.0
250044771,250044771.0
250044879,250044879.0
250044865,250044865.0
250044785,250044785.0
250044865,250044865.0
250044864,250044864.0
5463301308,5463301308.0
7793916246,7793916246.0
250044865,250044865.0
4437029771,4437029771.0
7793916192,7793916192.0
7793916195,7793916195.0
250044892,250044892.0
4437029771,4437029771.0
6104786713,6104786713.0
250045032,250045032.0
250045032,250045032.0
6517785547,6517785547.0
1181836094,1181836094.0
7473033530,7473033530.0
6852965271,6852965271.0
4030817095,4030817095.0
260037268,260037268.0
100362423,100362423.0
6517785547,6517785547.0
6103617228,6103617228.0
4052740563,4052740563.0
3511510210,3511510210.0
3511510211,3511510211.0
3511510211,3511510211.0
250046992,250046992.0
249804270,249804270.0
250046992,250046992.0
100362426,100362426.0
100364232,100364232.0
100362428,100362428.0
100362427,100362427.0
1173061528,1173061528.0
1173061543,1173061543.0
7555444730,7555444730.0
1173061512,1173061512.0
7555444731,7555444731.0
7555444743,7555444743.0
7555444743,7555444743.0
7187173561,7187173561.0
7555444743,7555444743.0
7555444736,7555444736.0
7555444743,7555444743.0
7253885507,7253885507.0
100362424,100362424.0
100362426,100362426.0
100362427,100362427.0
100362429,100362429.0
100364244,100364244.0
31942895,31942895.0
31943007,31943007.0
1182099902,1182099902.0
1182099918,1182099918.0
1182099922,1182099922.0
1182099917,1182099917.0
31943494,31943494.0
31943131,31943131.0
4837967787,4837967787.0
6104912294,6104912294.0
250047008,250047008.0
250047009,250047009.0
251372288,251372288.0
6102673991,6102673991.0
1731578557,1731578557.0
6104912294,6104912294.0
6106616905,6106616905.0
6102673991,6102673991.0
6102673988,6102673988.0
6102673991,6102673991.0
1171636726,1171636726.0
251389459,251389459.0
6102674022,6102674022.0
6102674014,6102674014.0
5325169186,5325169186.0
104574259,104574259.0
31943414,31943414.0
1193918372,1193918372.0
1181999851,1181999851.0
1181999853,1181999853.0
31943493,31943493.0
6106616926,6106616926.0
100364739,100364739.0
100364730,100364730.0
250047625,250047625.0
6099413221,6099413221.0
6103626719,6103626719.0
250047717,250047717.0
5863504236,5863504236.0
5863504229,5863504229.0
104558212,104558212.0
104558212,104558212.0
1190621075,1190621075.0
250050231,250050231.0
249803813,249803813.0
249803557,249803557.0
1188786070,1188786070.0
2427875216,2427875216.0
252538771,252538771.0
3540611877,3540611877.0
249803912,249803912.0
249803911,249803911.0
6194032554,6194032554.0
100364216,100364216.0
100364730,100364730.0
6517799842,6517799842.0
100364226,100364226.0
6517799843,6517799843.0
2128207232,2128207232.0
100367737,100367737.0
7793911971,7793911971.0
251526766,251526766.0
251524461,251524461.0
251386323,251386323.0
250050709,250050709.0
250052596,250052596.0
1182268767,1182268767.0
1147106136,1147106136.0
1147106117,1147106117.0
250052763,250052763.0
250052596,250052596.0
1147106136,1147106136.0
100367739,100367739.0
3663569167,3663569167.0
1182102494,1182102494.0
6517787740,6517787740.0
6517785547,6517785547.0
1182102513,1182102513.0
6517785548,6517785548.0
6517785547,6517785547.0
251522990,251522990.0
5607365324,5607365324.0
6329859246,6329859246.0
1183155448,1183155448.0
6329859241,6329859241.0
6329859239,6329859239.0
1183156047,1183156047.0
1183156271,1183156271.0
6329859233,6329859233.0
1183156402,1183156402.0
6329859176,6329859176.0
6329859211,6329859211.0
974381599,974381599.0
249788514,249788514.0
249788206,249788206.0
6517798218,6517798218.0
6517799842,6517799842.0
249788208,249788208.0
249788721,249788721.0
4591967189,4591967189.0
249788209,249788209.0
5182454131,5182454131.0
5182454131,5182454131.0
249788940,249788940.0
249788906,249788906.0
249788358,249788358.0
249788906,249788906.0
6517798218,6517798218.0
1128888261,1128888261.0
1128888261,1128888261.0
4203723774,4203723774.0
1193902633,1193902633.0
249788363,249788363.0
249788429,249788429.0
249789331,249789331.0
249788417,249788417.0
249788906,249788906.0
249789189,249789189.0
4423383200,4423383200.0
250052184,250052184.0
100366619,100366619.0
100366620,100366620.0
100367017,100367017.0
915268271,915268271.0
250051065,250051065.0
250051065,250051065.0
5325185137,5325185137.0
250051078,250051078.0
251383145,251383145.0
250051080,250051080.0
251383139,251383139.0
249788987,249788987.0
1193918302,1193918302.0
249788990,249788990.0
1181711452,1181711452.0
1181711590,1181711590.0
1279893205,1279893205.0
1181711097,1181711097.0
6852965278,6852965278.0
6852965279,6852965279.0
1181711590,1181711590.0
249789248,249789248.0
249789368,249789368.0
6112134961,6112134961.0
6852965275,6852965275.0
1181711375,1181711375.0
1181711501,1181711501.0
6112137455,6112137455.0
5015593680,5015593680.0
182942830,182942830.0
6852965248,6852965248.0
1184988339,1184988339.0
6852965278,6852965278.0
6174035869,6174035869.0
100367739,100367739.0
100367737,100367737.0
100367521,100367521.0
100367972,100367972.0
100367970,100367970.0
6112137461,6112137461.0
250052195,250052195.0
250051900,250051900.0
250052403,250052403.0
250052755,250052755.0
250052183,250052183.0
1193918372,1193918372.0
100367969,100367969.0
1182255074,1182255074.0
1182268904,1182268904.0
250052195,250052195.0
100367970,100367970.0
7793916185,7793916185.0
1182268846,1182268846.0
1182268982,1182268982.0
250052754,250052754.0
6852965256,6852965256.0
250052462,250052462.0
250052755,250052755.0
6106873725,6106873725.0
1173061543,1173061543.0
250052631,250052631.0
250052596,250052596.0
250052593,250052593.0
250052501,250052501.0
6104786743,6104786743.0
6852965257,6852965257.0
6852965258,6852965258.0
1181843445,1181843445.0
6106873812,6106873812.0
1181843444,1181843444.0
1181843433,1181843433.0
250052763,250052763.0
6852965257,6852965257.0
6852965256,6852965256.0
250052745,250052745.0
1181843648,1181843648.0
6103617225,6103617225.0
5463341253,5463341253.0
250052754,250052754.0
250052755,250052755.0
6852965271,6852965271.0
1181862027,1181862027.0
6946152097,6946152097.0
1183157078,1183157078.0
7253885302,7253885302.0
7581587602,7581587602.0
249791114,249791114.0
7253885325,7253885325.0
7581587602,7581587602.0
1181859112,1181859112.0
