,Unnamed: 0,city,hazard,service,ethnicity,distance,pop_perc_cum,pop_perc
537,537,christchurch,base,primary_school,polynesian,10.605894,99.46180915,0.082798592
538,538,christchurch,base,primary_school,polynesian,10.892456,99.60670669,0.144897537
539,539,christchurch,base,primary_school,polynesian,11.179018,99.62740633,0.020699648
540,540,christchurch,base,primary_school,polynesian,11.46558,99.75160422,0.124197889
541,541,christchurch,base,primary_school,polynesian,11.752142,99.77230387,0.020699648
542,542,christchurch,base,primary_school,polynesian,12.038704,99.77230387,0.0
543,543,christchurch,base,primary_school,polynesian,12.325266,99.77230387,0.0
544,544,christchurch,base,primary_school,polynesian,12.611828,99.79300352,0.020699648
545,545,christchurch,base,primary_school,polynesian,12.89839,99.85510246,0.062098944
546,546,christchurch,base,primary_school,polynesian,13.184952,99.85510246,0.0
547,547,christchurch,base,primary_school,polynesian,13.471514,99.91720141,0.062098944
548,548,christchurch,base,primary_school,polynesian,13.758076,99.93790106,0.020699648
549,549,christchurch,base,primary_school,polynesian,14.044638,100.0,0.062098944
550,550,christchurch,base,primary_school,meela,0.0031,4.728640516,4.728640516
551,551,christchurch,base,primary_school,meela,0.289662,21.33261687,16.60397636
552,552,christchurch,base,primary_school,meela,0.576224,46.58785599,25.25523912
553,553,christchurch,base,primary_school,meela,0.862786,68.40408383,21.81622783
554,554,christchurch,base,primary_school,meela,1.149348,82.53627082,14.132187
555,555,christchurch,base,primary_school,meela,1.43591,89.09188608,6.555615261
556,556,christchurch,base,primary_school,meela,1.722472,92.85330467,3.761418592
557,557,christchurch,base,primary_school,meela,2.009034,94.78774852,1.934443847
558,558,christchurch,base,primary_school,meela,2.295596,95.9161741,1.128425578
559,559,christchurch,base,primary_school,meela,2.582158,96.56098872,0.644814616
560,560,christchurch,base,primary_school,meela,2.86872,97.58194519,1.020956475
561,561,christchurch,base,primary_school,meela,3.155282,97.9043525,0.322407308
562,562,christchurch,base,primary_school,meela,3.441844,98.1192907,0.214938205
563,563,christchurch,base,primary_school,meela,3.728406,98.28049436,0.161203654
564,564,christchurch,base,primary_school,meela,4.014968,98.33422891,0.053734551
565,565,christchurch,base,primary_school,meela,4.30153,98.44169801,0.107469103
566,566,christchurch,base,primary_school,meela,4.588092,98.54916711,0.107469103
567,567,christchurch,base,primary_school,meela,4.874654,98.65663622,0.107469103
568,568,christchurch,base,primary_school,meela,5.161216,98.76410532,0.107469103
569,569,christchurch,base,primary_school,meela,5.447778,98.76410532,0.0
570,570,christchurch,base,primary_school,meela,5.73434,98.76410532,0.0
571,571,christchurch,base,primary_school,meela,6.020902,98.81783987,0.053734551
572,572,christchurch,base,primary_school,meela,6.307464,98.81783987,0.0
573,573,christchurch,base,primary_school,meela,6.594026,98.92530897,0.107469103
574,574,christchurch,base,primary_school,meela,6.880588,98.92530897,0.0
575,575,christchurch,base,primary_school,meela,7.16715,99.03277808,0.107469103
576,576,christchurch,base,primary_school,meela,7.453712,99.24771628,0.214938205
577,577,christchurch,base,primary_school,meela,7.740274,99.46265449,0.214938205
578,578,christchurch,base,primary_school,meela,8.026836,99.46265449,0.0
579,579,christchurch,base,primary_school,meela,8.313398,99.46265449,0.0
580,580,christchurch,base,primary_school,meela,8.59996,99.57012359,0.107469103
581,581,christchurch,base,primary_school,meela,8.886522,99.57012359,0.0
582,582,christchurch,base,primary_school,meela,9.173084,99.57012359,0.0
583,583,christchurch,base,primary_school,meela,9.459646,99.57012359,0.0
584,584,christchurch,base,primary_school,meela,9.746208,99.62385814,0.053734551
585,585,christchurch,base,primary_school,meela,10.03277,99.67759269,0.053734551
586,586,christchurch,base,primary_school,meela,10.319332,99.67759269,0.0
587,587,christchurch,base,primary_school,meela,10.605894,99.73132724,0.053734551
588,588,christchurch,base,primary_school,meela,10.892456,99.78506179,0.053734551
589,589,christchurch,base,primary_school,meela,11.179018,99.83879635,0.053734551
590,590,christchurch,base,primary_school,meela,11.46558,99.8925309,0.053734551
591,591,christchurch,base,primary_school,meela,11.752142,99.8925309,0.0
592,592,christchurch,base,primary_school,meela,12.038704,99.8925309,0.0
593,593,christchurch,base,primary_school,meela,12.325266,99.8925309,0.0
594,594,christchurch,base,primary_school,meela,12.611828,99.8925309,0.0
595,595,christchurch,base,primary_school,meela,12.89839,99.94626545,0.053734551
596,596,christchurch,base,primary_school,meela,13.184952,99.94626545,0.0
597,597,christchurch,base,primary_school,meela,13.471514,99.94626545,0.0
598,598,christchurch,base,primary_school,meela,13.758076,99.94626545,0.0
599,599,christchurch,base,primary_school,meela,14.044638,100.0,0.053734551
600,600,christchurch,base,medical_clinic,all,0.0343,4.671836874,4.671836874
601,601,christchurch,base,medical_clinic,all,0.314704,19.69678131,15.02494444
602,602,christchurch,base,medical_clinic,all,0.595108,40.05719348,20.36041217
603,603,christchurch,base,medical_clinic,all,0.875512,56.6277606,16.57056712
604,604,christchurch,base,medical_clinic,all,1.155916,68.17058577,11.54282517
605,605,christchurch,base,medical_clinic,all,1.43632,76.95320392,8.782618156
606,606,christchurch,base,medical_clinic,all,1.716724,82.75880826,5.805604339
607,607,christchurch,base,medical_clinic,all,1.997128,86.21994623,3.461137964
608,608,christchurch,base,medical_clinic,all,2.277532,89.00191163,2.781965404
609,609,christchurch,base,medical_clinic,all,2.557936,90.27633154,1.274419906
610,610,christchurch,base,medical_clinic,all,2.83834,91.00601464,0.729683105
611,611,christchurch,base,medical_clinic,all,3.118744,92.04264644,1.036631801
612,612,christchurch,base,medical_clinic,all,3.399148,92.69073559,0.648089147
613,613,christchurch,base,medical_clinic,all,3.679552,93.30152464,0.610789052
614,614,christchurch,base,medical_clinic,all,3.959956,93.73125282,0.429728176
615,615,christchurch,base,medical_clinic,all,4.24036,94.12678924,0.395536422
616,616,christchurch,base,medical_clinic,all,4.520764,94.50600687,0.379217631
617,617,christchurch,base,medical_clinic,all,4.801168,94.95516218,0.449155308
618,618,christchurch,base,medical_clinic,all,5.081572,95.31417559,0.359013412
619,619,christchurch,base,medical_clinic,all,5.361976,95.43151547,0.117339882
620,620,christchurch,base,medical_clinic,all,5.64238,95.49679064,0.065275166
621,621,christchurch,base,medical_clinic,all,5.922784,95.65143061,0.154639976
622,622,christchurch,base,medical_clinic,all,6.203188,95.99956483,0.348134218
623,623,christchurch,base,medical_clinic,all,6.483592,95.99956483,0.0
624,624,christchurch,base,medical_clinic,all,6.763996,96.11068803,0.111123199
625,625,christchurch,base,medical_clinic,all,7.0444,96.31816981,0.207481777
626,626,christchurch,base,medical_clinic,all,7.324804,96.74401256,0.425842749
627,627,christchurch,base,medical_clinic,all,7.605208,96.9584881,0.214475545
628,628,christchurch,base,medical_clinic,all,7.885612,97.32138694,0.362898839
629,629,christchurch,base,medical_clinic,all,8.166016,97.57549384,0.254106896
630,630,christchurch,base,medical_clinic,all,8.44642,97.93683851,0.361344668
631,631,christchurch,base,medical_clinic,all,8.726824,98.06583467,0.128996161
632,632,christchurch,base,medical_clinic,all,9.007228,98.16063907,0.094804408
633,633,christchurch,base,medical_clinic,all,9.287632,98.29429775,0.133658673
634,634,christchurch,base,medical_clinic,all,9.568036,98.4504919,0.156194147
635,635,christchurch,base,medical_clinic,all,9.84844,98.5188754,0.068383507
636,636,christchurch,base,medical_clinic,all,10.128844,98.69061126,0.171735853
637,637,christchurch,base,medical_clinic,all,10.409248,98.86700962,0.176398365
638,638,christchurch,base,medical_clinic,all,10.689652,98.91985142,0.052841801
639,639,christchurch,base,medical_clinic,all,10.970056,99.2065959,0.286744479
640,640,christchurch,base,medical_clinic,all,11.25046,99.27497941,0.068383507
641,641,christchurch,base,medical_clinic,all,11.530864,99.35035668,0.075377275
642,642,christchurch,base,medical_clinic,all,11.811268,99.37833175,0.027975071
643,643,christchurch,base,medical_clinic,all,12.091672,99.37833175,0.0
644,644,christchurch,base,medical_clinic,all,12.372076,99.55939263,0.181060877
645,645,christchurch,base,medical_clinic,all,12.65248,99.70470758,0.145314953
646,646,christchurch,base,medical_clinic,all,12.932884,99.75910355,0.054395972
647,647,christchurch,base,medical_clinic,all,13.213288,99.88188303,0.122779479
648,648,christchurch,base,medical_clinic,all,13.493692,99.92695398,0.045070948
649,649,christchurch,base,medical_clinic,all,13.774096,100.0,0.073046019
650,650,christchurch,base,medical_clinic,white,0.0343,4.305859735,4.305859735
651,651,christchurch,base,medical_clinic,white,0.314704,18.67425106,14.36839132
652,652,christchurch,base,medical_clinic,white,0.595108,37.98868287,19.31443181
653,653,christchurch,base,medical_clinic,white,0.875512,54.23004886,16.24136598
654,654,christchurch,base,medical_clinic,white,1.155916,65.90789721,11.67784836
655,655,christchurch,base,medical_clinic,white,1.43632,74.81195929,8.904062076
656,656,christchurch,base,medical_clinic,white,1.716724,80.87286565,6.060906361
657,657,christchurch,base,medical_clinic,white,1.997128,84.45133734,3.578471692
658,658,christchurch,base,medical_clinic,white,2.277532,87.42134002,2.970002676
659,659,christchurch,base,medical_clinic,white,2.557936,88.88701702,1.465676996
660,660,christchurch,base,medical_clinic,white,2.83834,89.66098168,0.773964661
661,661,christchurch,base,medical_clinic,white,3.118744,90.78278449,1.121802812
662,662,christchurch,base,medical_clinic,white,3.399148,91.55476717,0.771982677
663,663,christchurch,base,medical_clinic,white,3.679552,92.27918223,0.724415067
664,664,christchurch,base,medical_clinic,white,3.959956,92.73900247,0.459820234
665,665,christchurch,base,medical_clinic,white,4.24036,93.19684072,0.45783825
666,666,christchurch,base,medical_clinic,white,4.520764,93.6388231,0.44198238
667,667,christchurch,base,medical_clinic,white,4.801168,94.18485963,0.546036528
668,668,christchurch,base,medical_clinic,white,5.081572,94.59909423,0.414234607
669,669,christchurch,base,medical_clinic,white,5.361976,94.72693219,0.127837953
670,670,christchurch,base,medical_clinic,white,5.64238,94.79630162,0.069369432
671,671,christchurch,base,medical_clinic,white,5.922784,94.97963512,0.183333498
672,672,christchurch,base,medical_clinic,white,6.203188,95.38197782,0.402342705
673,673,christchurch,base,medical_clinic,white,6.483592,95.38197782,0.0
674,674,christchurch,base,medical_clinic,white,6.763996,95.50783379,0.125855969
675,675,christchurch,base,medical_clinic,white,7.0444,95.75558176,0.247747971
676,676,christchurch,base,medical_clinic,white,7.324804,96.24711374,0.491531974
677,677,christchurch,base,medical_clinic,white,7.605208,96.4958527,0.248738963
678,678,christchurch,base,medical_clinic,white,7.885612,96.91603326,0.420180559
679,679,christchurch,base,medical_clinic,white,8.166016,97.2034209,0.287387646
680,680,christchurch,base,medical_clinic,white,8.44642,97.61270055,0.409279648
681,681,christchurch,base,medical_clinic,white,8.726824,97.76234033,0.149639774
682,682,christchurch,base,medical_clinic,white,9.007228,97.87234043,0.110000099
683,683,christchurch,base,medical_clinic,white,9.287632,98.01999822,0.147657791
684,684,christchurch,base,medical_clinic,white,9.568036,98.20630469,0.186306474
685,685,christchurch,base,medical_clinic,white,9.84844,98.28062908,0.074324391
686,686,christchurch,base,medical_clinic,white,10.128844,98.47882746,0.198198377
687,687,christchurch,base,medical_clinic,white,10.409248,98.67504385,0.196216393
688,688,christchurch,base,medical_clinic,white,10.689652,98.73846733,0.063423481
689,689,christchurch,base,medical_clinic,white,10.970056,99.07639556,0.337928232
690,690,christchurch,base,medical_clinic,white,11.25046,99.15468392,0.078288359
691,691,christchurch,base,medical_clinic,white,11.530864,99.24189121,0.087207286
692,692,christchurch,base,medical_clinic,white,11.811268,99.27162097,0.029729757
693,693,christchurch,base,medical_clinic,white,12.091672,99.27162097,0.0
694,694,christchurch,base,medical_clinic,white,12.372076,99.48270224,0.211081271
695,695,christchurch,base,medical_clinic,white,12.65248,99.65315284,0.170450604
696,696,christchurch,base,medical_clinic,white,12.932884,99.71657632,0.063423481
697,697,christchurch,base,medical_clinic,white,13.213288,99.86720709,0.150630766
698,698,christchurch,base,medical_clinic,white,13.493692,99.91675668,0.049549594
699,699,christchurch,base,medical_clinic,white,13.774096,100.0,0.083243318
700,700,christchurch,base,medical_clinic,maori,0.0343,4.734700266,4.734700266
701,701,christchurch,base,medical_clinic,maori,0.314704,19.84661136,15.1119111
702,702,christchurch,base,medical_clinic,maori,0.595108,39.74800438,19.90139302
703,703,christchurch,base,medical_clinic,maori,0.875512,55.76772578,16.0197214
704,704,christchurch,base,medical_clinic,maori,1.155916,68.43011426,12.66238848
705,705,christchurch,base,medical_clinic,maori,1.43632,78.11081546,9.680701205
706,706,christchurch,base,medical_clinic,maori,1.716724,83.86288934,5.752073877
707,707,christchurch,base,medical_clinic,maori,1.997128,87.55673814,3.693848803
708,708,christchurch,base,medical_clinic,maori,2.277532,90.09234622,2.535608076
709,709,christchurch,base,medical_clinic,maori,2.557936,91.22710909,1.134762874
710,710,christchurch,base,medical_clinic,maori,2.83834,91.64188449,0.414775395
711,711,christchurch,base,medical_clinic,maori,3.118744,92.36969792,0.727813429
712,712,christchurch,base,medical_clinic,maori,3.399148,92.82360307,0.453905149
713,713,christchurch,base,medical_clinic,maori,3.679552,93.09751135,0.27390828
714,714,christchurch,base,medical_clinic,maori,3.959956,93.88793238,0.790421036
715,715,christchurch,base,medical_clinic,maori,4.24036,94.15401471,0.266082329
716,716,christchurch,base,medical_clinic,maori,4.520764,94.4748787,0.320863985
717,717,christchurch,base,medical_clinic,maori,4.801168,94.68617937,0.211300673
718,718,christchurch,base,medical_clinic,maori,5.081572,94.87400219,0.18782282
719,719,christchurch,base,medical_clinic,maori,5.361976,95.11660667,0.242604476
720,720,christchurch,base,medical_clinic,maori,5.64238,95.15573642,0.039129754
721,721,christchurch,base,medical_clinic,maori,5.922784,95.35138519,0.195648771
722,722,christchurch,base,medical_clinic,maori,6.203188,95.64094537,0.289560182
723,723,christchurch,base,medical_clinic,maori,6.483592,95.64094537,0.0
724,724,christchurch,base,medical_clinic,maori,6.763996,95.79746439,0.156519017
725,725,christchurch,base,medical_clinic,maori,7.0444,96.01659102,0.219126624
726,726,christchurch,base,medical_clinic,maori,7.324804,96.41571451,0.399123494
727,727,christchurch,base,medical_clinic,maori,7.605208,96.72875254,0.313038034
728,728,christchurch,base,medical_clinic,maori,7.885612,97.17483174,0.446079199
729,729,christchurch,base,medical_clinic,maori,8.166016,97.48004383,0.305212083
