,id_orig,base_supermarket,base_medical_clinic,base_primary_school,mean_supermarket,mean_medical_clinic,mean_primary_school,95_supermarket,95_medical_clinic,95_primary_school,5_supermarket,5_medical_clinic,5_primary_school,isolated_medical_clinic,isolated_primary_school,isolated_supermarket,total_pop,white,indigenous,asian,polynesian,latino,african_american
4860,530330073002023,393.6,556.7,1928.1,393.599999999995,556.700000000005,1928.1000000000336,393.6,556.7,1928.1,393.6,556.7,1928.1,False,False,False,61,45,0,6,0,1,6
4861,530330073002024,177.6,413.8,2038.3,177.6000000000033,413.79999999999274,2038.3000000000325,177.6,413.8,2038.3000000000002,177.6,413.8,2038.3,False,False,False,54,30,2,4,0,5,13
4862,530330073002025,177.9,283.3,2036.8,177.8999999999967,283.2999999999947,2036.8000000000325,177.9,283.3,2036.8,177.9,283.30000000000007,2036.8,False,False,False,73,59,0,10,0,3,2
4863,530330073003005,865.2,638.5,2049.9,865.1999999999866,638.5,2049.899999999963,865.2,638.5,2049.9,865.2,638.5,2049.9,False,False,False,24,17,0,0,0,12,0
4864,530330073003016,273.8,277.5,2076.2,273.79999999999495,277.5,2076.1999999999675,273.8,277.5,2076.2,273.8,277.5,2076.2,False,False,False,299,260,0,22,5,20,3
4865,530330073003020,410.0,26.7,2052.1,410.0,26.700000000000465,2052.100000000037,410.0,26.7,2052.1,410.0,26.7,2052.1,False,False,False,328,244,0,64,0,14,3
4866,530330073003023,48.3,510.1,2134.6,48.30000000000059,510.0999999999908,2134.600000000039,48.3,510.1,2134.6,48.3,510.1,2134.6,False,False,False,334,231,0,82,0,11,5
4867,530330073003025,156.8,474.1,2227.5,156.79999999999978,474.09999999999184,2227.5,156.8,474.1,2227.5,156.8,474.1,2227.5,False,False,False,53,41,0,1,0,9,7
4868,530330073003027,278.2,646.8,2342.3,278.20000000000516,646.8000000000022,2342.3000000000097,278.2,646.8,2342.3,278.2,646.8,2342.3,False,False,False,440,317,2,82,0,28,12
4869,530330073003029,431.7,734.4,2031.3,431.70000000000744,734.4000000000135,2031.3000000000325,431.7,734.4,2031.3000000000002,431.7,734.4,2031.3,False,False,False,73,54,0,6,0,5,7
4870,530330073003030,634.2,770.2,2025.2,634.1999999999987,770.1999999999907,2025.1999999999675,634.2,770.2,2025.2,634.2,770.2,2025.2,False,False,False,62,43,0,9,1,4,0
4871,530330074011000,484.1,314.3,473.7,484.09999999999155,314.29999999999404,473.70000000000783,484.1,314.3,473.7,484.1,314.3,473.7,False,False,False,141,120,0,9,0,10,2
4872,530330074011001,484.9,315.1,474.5,484.9000000000085,315.09999999999945,474.5,484.9,315.1,474.5,484.9,315.1,474.5,False,False,False,99,81,0,11,0,5,1
4873,530330074011002,533.3,363.5,522.9,533.2999999999927,363.5,522.9000000000095,533.3,363.5,522.9,533.3,363.5,522.9,False,False,False,79,61,0,9,0,3,2
4874,530330074011003,629.4,459.6,619.0,629.4000000000119,459.5999999999923,619.0,629.4,459.6,619.0,629.4,459.6,619.0,False,False,False,120,94,0,11,2,8,1
4875,530330074011004,520.5,473.5,632.9,520.5,473.5,632.9000000000119,520.5,473.5,632.9,520.5,473.5,632.9,False,False,False,268,211,2,25,0,18,10
4876,530330074011005,424.8,376.4,535.8,424.7999999999926,376.4000000000042,535.799999999993,424.8,376.4,535.8,424.8,376.4,535.8,False,False,False,265,235,3,14,1,17,4
4877,530330074011006,375.1,328.5,487.9,375.0999999999959,328.5,487.90000000000856,375.1,328.5,487.9,375.1,328.5,487.9,False,False,False,109,94,1,6,0,6,0
4878,530330074012000,297.3,127.5,286.9,297.2999999999944,127.5,286.8999999999983,297.3,127.5,286.9,297.3,127.5,286.9,False,False,False,81,60,1,6,0,13,11
4879,530330074012001,409.1,239.3,398.7,409.0999999999942,239.29999999999586,398.70000000000715,409.1,239.3,398.7,409.1,239.3,398.7,False,False,False,168,131,2,15,1,16,4
4880,530330074012002,364.7,194.9,354.3,364.7000000000067,194.89999999999648,354.2999999999934,364.7,194.9,354.3,364.69999999999993,194.9,354.3,False,False,False,214,177,2,6,1,16,5
4881,530330074012004,14.9,154.9,384.1,14.899999999999755,154.89999999999708,384.0999999999954,14.9,154.9,384.1,14.9,154.9,384.1,False,False,False,45,37,1,4,0,2,0
4882,530330074012005,222.9,235.1,460.5,222.89999999999623,235.1000000000039,460.5,222.9,235.1,460.5,222.9,235.1,460.5,False,False,False,150,125,1,14,0,9,2
4883,530330074012006,255.8,293.9,650.6,255.79999999999538,293.8999999999989,650.5999999999877,255.8,293.9,650.6,255.8,293.9,650.6,False,False,False,162,139,1,8,0,7,3
4884,530330074012007,246.1,255.7,641.4,246.10000000000397,255.70000000000462,641.4000000000121,246.1,255.7,641.4,246.1,255.7,641.3999999999999,False,False,False,97,74,0,7,0,14,4
4885,530330074013000,725.4,555.6,715.0,725.4000000000134,555.5999999999897,715.0,725.4,555.6,715.0,725.4,555.6,715.0,False,False,False,67,54,0,7,0,4,1
4886,530330074013001,725.6,555.9,715.3,725.5999999999866,555.9000000000103,715.3000000000064,725.6,555.9,715.3,725.6,555.9,715.3,False,False,False,89,82,0,2,0,6,1
4887,530330074013004,645.7,581.5,740.9,645.6999999999979,581.5,740.9000000000136,645.7,581.5,740.9,645.7,581.5,740.9,False,False,False,181,144,0,26,0,8,2
4888,530330074013005,567.6,520.6,679.9,567.5999999999894,520.5999999999905,679.9000000000127,567.6,520.6,679.9,567.6,520.6,679.9,False,False,False,125,103,0,5,0,10,4
4889,530330074013006,567.9,580.1,808.1,567.9000000000106,580.0999999999891,808.0999999999857,567.9,580.1,808.1,567.9,580.1,808.1,False,False,False,122,100,1,12,1,6,4
4890,530330074013007,616.1,628.3,856.3,616.0999999999883,628.3000000000009,856.300000000013,616.1,628.3,856.3,616.1,628.3,856.3,False,False,False,143,99,2,28,0,12,2
4891,530330074013008,574.0,621.7,981.4,574.0,621.6999999999997,981.4000000000159,574.0,621.7,981.4,574.0,621.7,981.4,False,False,False,118,100,1,3,1,13,4
